var,var_label,value_type,dataset_id
DXCCS14,CCS: diagnosis 14,int32,MA_SID_2014_CORE
DXCCS15,CCS: diagnosis 15,int32,MA_SID_2014_CORE
DXCCS16,CCS: diagnosis 16,int32,MA_SID_2014_CORE
DXCCS17,CCS: diagnosis 17,int32,MA_SID_2014_CORE
DXCCS18,CCS: diagnosis 18,int32,MA_SID_2014_CORE
DXCCS19,CCS: diagnosis 19,int32,MA_SID_2014_CORE
DXCCS20,CCS: diagnosis 20,int32,MA_SID_2014_CORE
DXCCS21,CCS: diagnosis 21,int32,MA_SID_2014_CORE
DXCCS22,CCS: diagnosis 22,int32,MA_SID_2014_CORE
DXCCS23,CCS: diagnosis 23,int32,MA_SID_2014_CORE
DXCCS24,CCS: diagnosis 24,int32,MA_SID_2014_CORE
DXCCS25,CCS: diagnosis 25,int32,MA_SID_2014_CORE
DXCCS26,CCS: diagnosis 26,int32,MA_SID_2014_CORE
DXCCS27,CCS: diagnosis 27,int32,MA_SID_2014_CORE
DXCCS28,CCS: diagnosis 28,int32,MA_SID_2014_CORE
DXCCS29,CCS: diagnosis 29,int32,MA_SID_2014_CORE
DXCCS30,CCS: diagnosis 30,int32,MA_SID_2014_CORE
DXCCS31,CCS: diagnosis 31,int32,MA_SID_2014_CORE
DXCCS32,CCS: diagnosis 32,int32,MA_SID_2014_CORE
DXCCS33,CCS: diagnosis 33,int32,MA_SID_2014_CORE
DXCCS34,CCS: diagnosis 34,int32,MA_SID_2014_CORE
DXCCS35,CCS: diagnosis 35,int32,MA_SID_2014_CORE
DXCCS36,CCS: diagnosis 36,int32,MA_SID_2014_CORE
DXCCS37,CCS: diagnosis 37,int32,MA_SID_2014_CORE
DXCCS38,CCS: diagnosis 38,int32,MA_SID_2014_CORE
DXCCS39,CCS: diagnosis 39,int32,MA_SID_2014_CORE
DXCCS40,CCS: diagnosis 40,int32,MA_SID_2014_CORE
DXCCS41,CCS: diagnosis 41,int32,MA_SID_2014_CORE
DXCCS42,CCS: diagnosis 42,int32,MA_SID_2014_CORE
DXCCS43,CCS: diagnosis 43,int32,MA_SID_2014_CORE
DXCCS44,CCS: diagnosis 44,int32,MA_SID_2014_CORE
DXCCS45,CCS: diagnosis 45,int32,MA_SID_2014_CORE
DXCCS46,CCS: diagnosis 46,int32,MA_SID_2014_CORE
DXCCS47,CCS: diagnosis 47,int32,MA_SID_2014_CORE
DXCCS48,CCS: diagnosis 48,int32,MA_SID_2014_CORE
DXCCS49,CCS: diagnosis 49,int32,MA_SID_2014_CORE
DXCCS50,CCS: diagnosis 50,int32,MA_SID_2014_CORE
DXCCS51,CCS: diagnosis 51,int32,MA_SID_2014_CORE
DXCCS52,CCS: diagnosis 52,int32,MA_SID_2014_CORE
DXCCS53,CCS: diagnosis 53,int32,MA_SID_2014_CORE
DXCCS54,CCS: diagnosis 54,int32,MA_SID_2014_CORE
DXCCS55,CCS: diagnosis 55,int32,MA_SID_2014_CORE
DXCCS56,CCS: diagnosis 56,int32,MA_SID_2014_CORE
DXCCS57,CCS: diagnosis 57,int32,MA_SID_2014_CORE
DXCCS58,CCS: diagnosis 58,int32,MA_SID_2014_CORE
DXCCS59,CCS: diagnosis 59,int32,MA_SID_2014_CORE
DXCCS60,CCS: diagnosis 60,int32,MA_SID_2014_CORE
DXCCS61,CCS: diagnosis 61,int32,MA_SID_2014_CORE
DXCCS62,CCS: diagnosis 62,int32,MA_SID_2014_CORE
DXCCS63,CCS: diagnosis 63,int32,MA_SID_2014_CORE
DXCCS64,CCS: diagnosis 64,int32,MA_SID_2014_CORE
DXCCS65,CCS: diagnosis 65,int32,MA_SID_2014_CORE
DXCCS66,CCS: diagnosis 66,int32,MA_SID_2014_CORE
DXCCS67,CCS: diagnosis 67,int32,MA_SID_2014_CORE
DXCCS68,CCS: diagnosis 68,int32,MA_SID_2014_CORE
DXCCS69,CCS: diagnosis 69,int32,MA_SID_2014_CORE
DXCCS70,CCS: diagnosis 70,int32,MA_SID_2014_CORE
DXCCS71,CCS: diagnosis 71,int32,MA_SID_2014_CORE
DXPOA1,"Diagnosis 1, present on admission indicator",string,MA_SID_2014_CORE
DXPOA2,"Diagnosis 2, present on admission indicator",string,MA_SID_2014_CORE
DXPOA3,"Diagnosis 3, present on admission indicator",string,MA_SID_2014_CORE
DXPOA4,"Diagnosis 4, present on admission indicator",string,MA_SID_2014_CORE
DXPOA5,"Diagnosis 5, present on admission indicator",string,MA_SID_2014_CORE
DXPOA6,"Diagnosis 6, present on admission indicator",string,MA_SID_2014_CORE
DXPOA7,"Diagnosis 7, present on admission indicator",string,MA_SID_2014_CORE
DXPOA8,"Diagnosis 8, present on admission indicator",string,MA_SID_2014_CORE
DXPOA9,"Diagnosis 9, present on admission indicator",string,MA_SID_2014_CORE
DXPOA10,"Diagnosis 10, present on admission indicator",string,MA_SID_2014_CORE
DXPOA11,"Diagnosis 11, present on admission indicator",string,MA_SID_2014_CORE
DXPOA12,"Diagnosis 12, present on admission indicator",string,MA_SID_2014_CORE
DXPOA13,"Diagnosis 13, present on admission indicator",string,MA_SID_2014_CORE
DXPOA14,"Diagnosis 14, present on admission indicator",string,MA_SID_2014_CORE
DXPOA15,"Diagnosis 15, present on admission indicator",string,MA_SID_2014_CORE
DXPOA16,"Diagnosis 16, present on admission indicator",string,MA_SID_2014_CORE
DXPOA17,"Diagnosis 17, present on admission indicator",string,MA_SID_2014_CORE
DXPOA18,"Diagnosis 18, present on admission indicator",string,MA_SID_2014_CORE
DXPOA19,"Diagnosis 19, present on admission indicator",string,MA_SID_2014_CORE
DXPOA20,"Diagnosis 20, present on admission indicator",string,MA_SID_2014_CORE
DXPOA21,"Diagnosis 21, present on admission indicator",string,MA_SID_2014_CORE
DXPOA22,"Diagnosis 22, present on admission indicator",string,MA_SID_2014_CORE
DXPOA23,"Diagnosis 23, present on admission indicator",string,MA_SID_2014_CORE
DXPOA24,"Diagnosis 24, present on admission indicator",string,MA_SID_2014_CORE
DXPOA25,"Diagnosis 25, present on admission indicator",string,MA_SID_2014_CORE
DXPOA26,"Diagnosis 26, present on admission indicator",string,MA_SID_2014_CORE
DXPOA27,"Diagnosis 27, present on admission indicator",string,MA_SID_2014_CORE
DXPOA28,"Diagnosis 28, present on admission indicator",string,MA_SID_2014_CORE
DXPOA29,"Diagnosis 29, present on admission indicator",string,MA_SID_2014_CORE
DXPOA30,"Diagnosis 30, present on admission indicator",string,MA_SID_2014_CORE
DXPOA31,"Diagnosis 31, present on admission indicator",string,MA_SID_2014_CORE
DXPOA32,"Diagnosis 32, present on admission indicator",string,MA_SID_2014_CORE
DXPOA33,"Diagnosis 33, present on admission indicator",string,MA_SID_2014_CORE
DXPOA34,"Diagnosis 34, present on admission indicator",string,MA_SID_2014_CORE
DXPOA35,"Diagnosis 35, present on admission indicator",string,MA_SID_2014_CORE
DXPOA36,"Diagnosis 36, present on admission indicator",string,MA_SID_2014_CORE
DXPOA37,"Diagnosis 37, present on admission indicator",string,MA_SID_2014_CORE
DXPOA38,"Diagnosis 38, present on admission indicator",string,MA_SID_2014_CORE
DXPOA39,"Diagnosis 39, present on admission indicator",string,MA_SID_2014_CORE
DXPOA40,"Diagnosis 40, present on admission indicator",string,MA_SID_2014_CORE
DXPOA41,"Diagnosis 41, present on admission indicator",string,MA_SID_2014_CORE
DXPOA42,"Diagnosis 42, present on admission indicator",string,MA_SID_2014_CORE
DXPOA43,"Diagnosis 43, present on admission indicator",string,MA_SID_2014_CORE
DXPOA44,"Diagnosis 44, present on admission indicator",string,MA_SID_2014_CORE
DXPOA45,"Diagnosis 45, present on admission indicator",string,MA_SID_2014_CORE
DXPOA46,"Diagnosis 46, present on admission indicator",string,MA_SID_2014_CORE
DXPOA47,"Diagnosis 47, present on admission indicator",string,MA_SID_2014_CORE
DXPOA48,"Diagnosis 48, present on admission indicator",string,MA_SID_2014_CORE
DXPOA49,"Diagnosis 49, present on admission indicator",string,MA_SID_2014_CORE
DXPOA50,"Diagnosis 50, present on admission indicator",string,MA_SID_2014_CORE
DXPOA51,"Diagnosis 51, present on admission indicator",string,MA_SID_2014_CORE
DXPOA52,"Diagnosis 52, present on admission indicator",string,MA_SID_2014_CORE
DXPOA53,"Diagnosis 53, present on admission indicator",string,MA_SID_2014_CORE
DXPOA54,"Diagnosis 54, present on admission indicator",string,MA_SID_2014_CORE
DXPOA55,"Diagnosis 55, present on admission indicator",string,MA_SID_2014_CORE
DXPOA56,"Diagnosis 56, present on admission indicator",string,MA_SID_2014_CORE
DXPOA57,"Diagnosis 57, present on admission indicator",string,MA_SID_2014_CORE
DXPOA58,"Diagnosis 58, present on admission indicator",string,MA_SID_2014_CORE
DXPOA59,"Diagnosis 59, present on admission indicator",string,MA_SID_2014_CORE
DXPOA60,"Diagnosis 60, present on admission indicator",string,MA_SID_2014_CORE
DXPOA61,"Diagnosis 61, present on admission indicator",string,MA_SID_2014_CORE
DXPOA62,"Diagnosis 62, present on admission indicator",string,MA_SID_2014_CORE
DXPOA63,"Diagnosis 63, present on admission indicator",string,MA_SID_2014_CORE
DXPOA64,"Diagnosis 64, present on admission indicator",string,MA_SID_2014_CORE
DXPOA65,"Diagnosis 65, present on admission indicator",string,MA_SID_2014_CORE
DXPOA66,"Diagnosis 66, present on admission indicator",string,MA_SID_2014_CORE
DXPOA67,"Diagnosis 67, present on admission indicator",string,MA_SID_2014_CORE
DXPOA68,"Diagnosis 68, present on admission indicator",string,MA_SID_2014_CORE
DXPOA69,"Diagnosis 69, present on admission indicator",string,MA_SID_2014_CORE
DXPOA70,"Diagnosis 70, present on admission indicator",string,MA_SID_2014_CORE
DXPOA71,"Diagnosis 71, present on admission indicator",string,MA_SID_2014_CORE
DXVER,Diagnosis Version,int32,MA_SID_2014_CORE
DX_Admitting,Admitting Diagnosis Code,string,MA_SID_2014_CORE
DaysBetweenVisits,Number of days between visits,int32,MA_SID_2014_CORE
DaysToEvent,Days from 'start date' to admission,int32,MA_SID_2014_CORE
ECODE1,E code 1,string,MA_SID_2014_CORE
ECODE2,E code 2,string,MA_SID_2014_CORE
ECODE3,E code 3,string,MA_SID_2014_CORE
ECODE4,E code 4,string,MA_SID_2014_CORE
ECODE5,E code 5,string,MA_SID_2014_CORE
ECODE6,E code 6,string,MA_SID_2014_CORE
ECODE7,E code 7,string,MA_SID_2014_CORE
ECODE8,E code 8,string,MA_SID_2014_CORE
ECODE9,E code 9,string,MA_SID_2014_CORE
ECODE10,E code 10,string,MA_SID_2014_CORE
ECODE11,E code 11,string,MA_SID_2014_CORE
ECODE12,E code 12,string,MA_SID_2014_CORE
ECODE13,E code 13,string,MA_SID_2014_CORE
ECODE14,E code 14,string,MA_SID_2014_CORE
E_CCS1,CCS: E Code 1,int32,MA_SID_2014_CORE
E_CCS2,CCS: E Code 2,int32,MA_SID_2014_CORE
E_CCS3,CCS: E Code 3,int32,MA_SID_2014_CORE
E_CCS4,CCS: E Code 4,int32,MA_SID_2014_CORE
E_CCS5,CCS: E Code 5,int32,MA_SID_2014_CORE
E_CCS6,CCS: E Code 6,int32,MA_SID_2014_CORE
E_CCS7,CCS: E Code 7,int32,MA_SID_2014_CORE
E_CCS8,CCS: E Code 8,int32,MA_SID_2014_CORE
E_CCS9,CCS: E Code 9,int32,MA_SID_2014_CORE
E_CCS10,CCS: E Code 10,int32,MA_SID_2014_CORE
E_CCS11,CCS: E Code 11,int32,MA_SID_2014_CORE
E_CCS12,CCS: E Code 12,int32,MA_SID_2014_CORE
E_CCS13,CCS: E Code 13,int32,MA_SID_2014_CORE
E_CCS14,CCS: E Code 14,int32,MA_SID_2014_CORE
E_POA1,"E Code 1, present on admission indicator",string,MA_SID_2014_CORE
E_POA2,"E Code 2, present on admission indicator",string,MA_SID_2014_CORE
E_POA3,"E Code 3, present on admission indicator",string,MA_SID_2014_CORE
E_POA4,"E Code 4, present on admission indicator",string,MA_SID_2014_CORE
E_POA5,"E Code 5, present on admission indicator",string,MA_SID_2014_CORE
E_POA6,"E Code 6, present on admission indicator",string,MA_SID_2014_CORE
E_POA7,"E Code 7, present on admission indicator",string,MA_SID_2014_CORE
E_POA8,"E Code 8, present on admission indicator",string,MA_SID_2014_CORE
E_POA9,"E Code 9, present on admission indicator",string,MA_SID_2014_CORE
E_POA10,"E Code 10, present on admission indicator",string,MA_SID_2014_CORE
E_POA11,"E Code 11, present on admission indicator",string,MA_SID_2014_CORE
E_POA12,"E Code 12, present on admission indicator",string,MA_SID_2014_CORE
E_POA13,"E Code 13, present on admission indicator",string,MA_SID_2014_CORE
E_POA14,"E Code 14, present on admission indicator",string,MA_SID_2014_CORE
FEMALE,Indicator of sex,int32,MA_SID_2014_CORE
HCUP_ED,HCUP Emergency Department service indicator,int32,MA_SID_2014_CORE
HCUP_OS,HCUP Observation Stay service indicator,int32,MA_SID_2014_CORE
HISPANIC_X,Hispanic ethnicity (as received from source),string,MA_SID_2014_CORE
HOSPBRTH,Indicator of birth in this hospital,int32,MA_SID_2014_CORE
HOSPST,Hospital state postal code,string,MA_SID_2014_CORE
Homeless,Indicator that patient is homeless,int32,MA_SID_2014_CORE
KEY,HCUP record identifier,double,MA_SID_2014_CORE
LOS,Length of stay (cleaned),int32,MA_SID_2014_CORE
LOS_X,Length of stay (as received from source),int32,MA_SID_2014_CORE
MDC,MDC in effect on discharge date,int32,MA_SID_2014_CORE
MDC24,"MDC, version 24",int32,MA_SID_2014_CORE
MDC_NoPOA,"MDC in use on discharge date, calculated without POA",int32,MA_SID_2014_CORE
MEDINCSTQ,Median household income state quartile for patient ZIP Code,int32,MA_SID_2014_CORE
NCHRONIC,Number of chronic conditions,int32,MA_SID_2014_CORE
NDX,Number of diagnoses on this record,int32,MA_SID_2014_CORE
NECODE,Number of E codes on this record,int32,MA_SID_2014_CORE
NEOMAT,Neonatal and/or maternal DX and/or PR,int32,MA_SID_2014_CORE
NPR,Number of procedures on this record,int32,MA_SID_2014_CORE
ORPROC,Major operating room procedure indicator,int32,MA_SID_2014_CORE
OS_TIME,Observation stay time summed from UNITS,double,MA_SID_2014_CORE
PAY1,Primary expected payer (uniform),int32,MA_SID_2014_CORE
PAY1_X,Primary expected payer (as received from source),string,MA_SID_2014_CORE
PAY2,Secondary expected payer (uniform),int32,MA_SID_2014_CORE
PAY2_X,Secondary expected payer (as received from source),string,MA_SID_2014_CORE
PAYER1_X,Primary expected payer plan identifier (as received from source),string,MA_SID_2014_CORE
PAYER2_X,Secondary expected payer plan identifier (as received from source),string,MA_SID_2014_CORE
PL_CBSA,Patient location: Core Based Statistical Area (CBSA),int32,MA_SID_2014_CORE
PL_UR_CAT4,Patient Location: Urban-Rural 4 Categories,int32,MA_SID_2014_CORE
POA_Disch_Edit1,Discharge has POA missing on all nonexempt diagnoses,int32,MA_SID_2014_CORE
POA_Disch_Edit2,Discharge has POA missing on all nonexempt secondary diagnoses,int32,MA_SID_2014_CORE
POA_Hosp_Edit1,Hospital reported POA as Y on all diagnoses on all discharges,int32,MA_SID_2014_CORE
POA_Hosp_Edit2,Hospital reported POA as missing on all non-Medicare discharges,int32,MA_SID_2014_CORE
POA_Hosp_Edit3,Hospital reported POA as missing on all nonexempt diagnoses for 15% or more of d,int32,MA_SID_2014_CORE
POA_Hosp_Edit3_Value,Percentage of discharges with all nonexempt diagnoses missing POA indicators,double,MA_SID_2014_CORE
PR1,Procedure 1,string,MA_SID_2014_CORE
PR2,Procedure 2,string,MA_SID_2014_CORE
PR3,Procedure 3,string,MA_SID_2014_CORE
PR4,Procedure 4,string,MA_SID_2014_CORE
PR5,Procedure 5,string,MA_SID_2014_CORE
PR6,Procedure 6,string,MA_SID_2014_CORE
PR7,Procedure 7,string,MA_SID_2014_CORE
PR8,Procedure 8,string,MA_SID_2014_CORE
PR9,Procedure 9,string,MA_SID_2014_CORE
PR10,Procedure 10,string,MA_SID_2014_CORE
PR11,Procedure 11,string,MA_SID_2014_CORE
PR12,Procedure 12,string,MA_SID_2014_CORE
PR13,Procedure 13,string,MA_SID_2014_CORE
PR14,Procedure 14,string,MA_SID_2014_CORE
PR15,Procedure 15,string,MA_SID_2014_CORE
PR16,Procedure 16,string,MA_SID_2014_CORE
PR17,Procedure 17,string,MA_SID_2014_CORE
PR18,Procedure 18,string,MA_SID_2014_CORE
PR19,Procedure 19,string,MA_SID_2014_CORE
PR20,Procedure 20,string,MA_SID_2014_CORE
PR21,Procedure 21,string,MA_SID_2014_CORE
PR22,Procedure 22,string,MA_SID_2014_CORE
PR23,Procedure 23,string,MA_SID_2014_CORE
PR24,Procedure 24,string,MA_SID_2014_CORE
PR25,Procedure 25,string,MA_SID_2014_CORE
PR26,Procedure 26,string,MA_SID_2014_CORE
PR27,Procedure 27,string,MA_SID_2014_CORE
PR28,Procedure 28,string,MA_SID_2014_CORE
PR29,Procedure 29,string,MA_SID_2014_CORE
PR30,Procedure 30,string,MA_SID_2014_CORE
PR31,Procedure 31,string,MA_SID_2014_CORE
PR32,Procedure 32,string,MA_SID_2014_CORE
PR33,Procedure 33,string,MA_SID_2014_CORE
PR34,Procedure 34,string,MA_SID_2014_CORE
PR35,Procedure 35,string,MA_SID_2014_CORE
PR36,Procedure 36,string,MA_SID_2014_CORE
PR37,Procedure 37,string,MA_SID_2014_CORE
PR38,Procedure 38,string,MA_SID_2014_CORE
PR39,Procedure 39,string,MA_SID_2014_CORE
PR40,Procedure 40,string,MA_SID_2014_CORE
PR41,Procedure 41,string,MA_SID_2014_CORE
PR42,Procedure 42,string,MA_SID_2014_CORE
PR43,Procedure 43,string,MA_SID_2014_CORE
PR44,Procedure 44,string,MA_SID_2014_CORE
PR45,Procedure 45,string,MA_SID_2014_CORE
PR46,Procedure 46,string,MA_SID_2014_CORE
PR47,Procedure 47,string,MA_SID_2014_CORE
PR48,Procedure 48,string,MA_SID_2014_CORE
PR49,Procedure 49,string,MA_SID_2014_CORE
PR50,Procedure 50,string,MA_SID_2014_CORE
PR51,Procedure 51,string,MA_SID_2014_CORE
PR52,Procedure 52,string,MA_SID_2014_CORE
PR53,Procedure 53,string,MA_SID_2014_CORE
PR54,Procedure 54,string,MA_SID_2014_CORE
PR55,Procedure 55,string,MA_SID_2014_CORE
PR56,Procedure 56,string,MA_SID_2014_CORE
PR57,Procedure 57,string,MA_SID_2014_CORE
PR58,Procedure 58,string,MA_SID_2014_CORE
PR59,Procedure 59,string,MA_SID_2014_CORE
PR60,Procedure 60,string,MA_SID_2014_CORE
PR61,Procedure 61,string,MA_SID_2014_CORE
PR62,Procedure 62,string,MA_SID_2014_CORE
PR63,Procedure 63,string,MA_SID_2014_CORE
PR64,Procedure 64,string,MA_SID_2014_CORE
PR65,Procedure 65,string,MA_SID_2014_CORE
PR66,Procedure 66,string,MA_SID_2014_CORE
PRCCS1,CCS: procedure 1,int32,MA_SID_2014_CORE
PRCCS2,CCS: procedure 2,int32,MA_SID_2014_CORE
PRCCS3,CCS: procedure 3,int32,MA_SID_2014_CORE
PRCCS4,CCS: procedure 4,int32,MA_SID_2014_CORE
PRCCS5,CCS: procedure 5,int32,MA_SID_2014_CORE
PRCCS6,CCS: procedure 6,int32,MA_SID_2014_CORE
PRCCS7,CCS: procedure 7,int32,MA_SID_2014_CORE
PRCCS8,CCS: procedure 8,int32,MA_SID_2014_CORE
PRCCS9,CCS: procedure 9,int32,MA_SID_2014_CORE
PRCCS10,CCS: procedure 10,int32,MA_SID_2014_CORE
PRCCS11,CCS: procedure 11,int32,MA_SID_2014_CORE
PRCCS12,CCS: procedure 12,int32,MA_SID_2014_CORE
PRCCS13,CCS: procedure 13,int32,MA_SID_2014_CORE
PRCCS14,CCS: procedure 14,int32,MA_SID_2014_CORE
PRCCS15,CCS: procedure 15,int32,MA_SID_2014_CORE
PRCCS16,CCS: procedure 16,int32,MA_SID_2014_CORE
PRCCS17,CCS: procedure 17,int32,MA_SID_2014_CORE
PRCCS18,CCS: procedure 18,int32,MA_SID_2014_CORE
PRCCS19,CCS: procedure 19,int32,MA_SID_2014_CORE
PRCCS20,CCS: procedure 20,int32,MA_SID_2014_CORE
PRCCS21,CCS: procedure 21,int32,MA_SID_2014_CORE
PRCCS22,CCS: procedure 22,int32,MA_SID_2014_CORE
PRCCS23,CCS: procedure 23,int32,MA_SID_2014_CORE
PRCCS24,CCS: procedure 24,int32,MA_SID_2014_CORE
PRCCS25,CCS: procedure 25,int32,MA_SID_2014_CORE
PRCCS26,CCS: procedure 26,int32,MA_SID_2014_CORE
PRCCS27,CCS: procedure 27,int32,MA_SID_2014_CORE
PRCCS28,CCS: procedure 28,int32,MA_SID_2014_CORE
PRCCS29,CCS: procedure 29,int32,MA_SID_2014_CORE
PRCCS30,CCS: procedure 30,int32,MA_SID_2014_CORE
PRCCS31,CCS: procedure 31,int32,MA_SID_2014_CORE
PRCCS32,CCS: procedure 32,int32,MA_SID_2014_CORE
PRCCS33,CCS: procedure 33,int32,MA_SID_2014_CORE
PRCCS34,CCS: procedure 34,int32,MA_SID_2014_CORE
PRCCS35,CCS: procedure 35,int32,MA_SID_2014_CORE
PRCCS36,CCS: procedure 36,int32,MA_SID_2014_CORE
PRCCS37,CCS: procedure 37,int32,MA_SID_2014_CORE
PRCCS38,CCS: procedure 38,int32,MA_SID_2014_CORE
