var,var_label,value_type,dataset_id
DXPOA30,"Diagnosis 30, present on admission indicator",string,FL_SID_2015q4_CORE
DXPOA31,"Diagnosis 31, present on admission indicator",string,FL_SID_2015q4_CORE
DXVER,Diagnosis Version,int32,FL_SID_2015q4_CORE
E_POA1,"E Cause 1, present on admission indicator",string,FL_SID_2015q4_CORE
E_POA2,"E Cause 2, present on admission indicator",string,FL_SID_2015q4_CORE
E_POA3,"E Cause 3, present on admission indicator",string,FL_SID_2015q4_CORE
E_POA4,"E Cause 4, present on admission indicator",string,FL_SID_2015q4_CORE
E_POA5,"E Cause 5, present on admission indicator",string,FL_SID_2015q4_CORE
E_POA6,"E Cause 6, present on admission indicator",string,FL_SID_2015q4_CORE
EDHOUR,Emergency department time of arrival prior to inpatient admission,int32,FL_SID_2015q4_CORE
FEMALE,Indicator of sex,int32,FL_SID_2015q4_CORE
HCUP_ED,HCUP Emergency Department service indicator,int32,FL_SID_2015q4_CORE
HCUP_OS,HCUP Observation Stay service indicator,int32,FL_SID_2015q4_CORE
HISPANIC,Hispanic ethnicity (uniform),int32,FL_SID_2015q4_CORE
HISPANIC_X,Hispanic ethnicity (as received from source),string,FL_SID_2015q4_CORE
Homeless,Indicator that patient is homeless,int32,FL_SID_2015q4_CORE
HospitalUnit,Patient was discharged from a special unit within an acute care hospital (report,int32,FL_SID_2015q4_CORE
HOSPST,Hospital state postal code,string,FL_SID_2015q4_CORE
I10_DX_Admitting,ICD-10-CM Admitting Diagnosis Code,string,FL_SID_2015q4_CORE
I10_DX1,ICD-10-CM Diagnosis 1,string,FL_SID_2015q4_CORE
I10_DX2,ICD-10-CM Diagnosis 2,string,FL_SID_2015q4_CORE
I10_DX3,ICD-10-CM Diagnosis 3,string,FL_SID_2015q4_CORE
I10_DX4,ICD-10-CM Diagnosis 4,string,FL_SID_2015q4_CORE
I10_DX5,ICD-10-CM Diagnosis 5,string,FL_SID_2015q4_CORE
I10_DX6,ICD-10-CM Diagnosis 6,string,FL_SID_2015q4_CORE
I10_DX7,ICD-10-CM Diagnosis 7,string,FL_SID_2015q4_CORE
I10_DX8,ICD-10-CM Diagnosis 8,string,FL_SID_2015q4_CORE
I10_DX9,ICD-10-CM Diagnosis 9,string,FL_SID_2015q4_CORE
I10_DX10,ICD-10-CM Diagnosis 10,string,FL_SID_2015q4_CORE
I10_DX11,ICD-10-CM Diagnosis 11,string,FL_SID_2015q4_CORE
I10_DX12,ICD-10-CM Diagnosis 12,string,FL_SID_2015q4_CORE
I10_DX13,ICD-10-CM Diagnosis 13,string,FL_SID_2015q4_CORE
I10_DX14,ICD-10-CM Diagnosis 14,string,FL_SID_2015q4_CORE
I10_DX15,ICD-10-CM Diagnosis 15,string,FL_SID_2015q4_CORE
I10_DX16,ICD-10-CM Diagnosis 16,string,FL_SID_2015q4_CORE
I10_DX17,ICD-10-CM Diagnosis 17,string,FL_SID_2015q4_CORE
I10_DX18,ICD-10-CM Diagnosis 18,string,FL_SID_2015q4_CORE
I10_DX19,ICD-10-CM Diagnosis 19,string,FL_SID_2015q4_CORE
I10_DX20,ICD-10-CM Diagnosis 20,string,FL_SID_2015q4_CORE
I10_DX21,ICD-10-CM Diagnosis 21,string,FL_SID_2015q4_CORE
I10_DX22,ICD-10-CM Diagnosis 22,string,FL_SID_2015q4_CORE
I10_DX23,ICD-10-CM Diagnosis 23,string,FL_SID_2015q4_CORE
I10_DX24,ICD-10-CM Diagnosis 24,string,FL_SID_2015q4_CORE
I10_DX25,ICD-10-CM Diagnosis 25,string,FL_SID_2015q4_CORE
I10_DX26,ICD-10-CM Diagnosis 26,string,FL_SID_2015q4_CORE
I10_DX27,ICD-10-CM Diagnosis 27,string,FL_SID_2015q4_CORE
I10_DX28,ICD-10-CM Diagnosis 28,string,FL_SID_2015q4_CORE
I10_DX29,ICD-10-CM Diagnosis 29,string,FL_SID_2015q4_CORE
I10_DX30,ICD-10-CM Diagnosis 30,string,FL_SID_2015q4_CORE
I10_DX31,ICD-10-CM Diagnosis 31,string,FL_SID_2015q4_CORE
I10_DXCCS1,ICD-10-CM CCS: diagnosis 1,int32,FL_SID_2015q4_CORE
I10_DXCCS2,ICD-10-CM CCS: diagnosis 2,int32,FL_SID_2015q4_CORE
I10_DXCCS3,ICD-10-CM CCS: diagnosis 3,int32,FL_SID_2015q4_CORE
I10_DXCCS4,ICD-10-CM CCS: diagnosis 4,int32,FL_SID_2015q4_CORE
I10_DXCCS5,ICD-10-CM CCS: diagnosis 5,int32,FL_SID_2015q4_CORE
I10_DXCCS6,ICD-10-CM CCS: diagnosis 6,int32,FL_SID_2015q4_CORE
I10_DXCCS7,ICD-10-CM CCS: diagnosis 7,int32,FL_SID_2015q4_CORE
I10_DXCCS8,ICD-10-CM CCS: diagnosis 8,int32,FL_SID_2015q4_CORE
I10_DXCCS9,ICD-10-CM CCS: diagnosis 9,int32,FL_SID_2015q4_CORE
I10_DXCCS10,ICD-10-CM CCS: diagnosis 10,int32,FL_SID_2015q4_CORE
I10_DXCCS11,ICD-10-CM CCS: diagnosis 11,int32,FL_SID_2015q4_CORE
I10_DXCCS12,ICD-10-CM CCS: diagnosis 12,int32,FL_SID_2015q4_CORE
I10_DXCCS13,ICD-10-CM CCS: diagnosis 13,int32,FL_SID_2015q4_CORE
I10_DXCCS14,ICD-10-CM CCS: diagnosis 14,int32,FL_SID_2015q4_CORE
I10_DXCCS15,ICD-10-CM CCS: diagnosis 15,int32,FL_SID_2015q4_CORE
I10_DXCCS16,ICD-10-CM CCS: diagnosis 16,int32,FL_SID_2015q4_CORE
I10_DXCCS17,ICD-10-CM CCS: diagnosis 17,int32,FL_SID_2015q4_CORE
I10_DXCCS18,ICD-10-CM CCS: diagnosis 18,int32,FL_SID_2015q4_CORE
I10_DXCCS19,ICD-10-CM CCS: diagnosis 19,int32,FL_SID_2015q4_CORE
I10_DXCCS20,ICD-10-CM CCS: diagnosis 20,int32,FL_SID_2015q4_CORE
I10_DXCCS21,ICD-10-CM CCS: diagnosis 21,int32,FL_SID_2015q4_CORE
I10_DXCCS22,ICD-10-CM CCS: diagnosis 22,int32,FL_SID_2015q4_CORE
I10_DXCCS23,ICD-10-CM CCS: diagnosis 23,int32,FL_SID_2015q4_CORE
I10_DXCCS24,ICD-10-CM CCS: diagnosis 24,int32,FL_SID_2015q4_CORE
I10_DXCCS25,ICD-10-CM CCS: diagnosis 25,int32,FL_SID_2015q4_CORE
I10_DXCCS26,ICD-10-CM CCS: diagnosis 26,int32,FL_SID_2015q4_CORE
I10_DXCCS27,ICD-10-CM CCS: diagnosis 27,int32,FL_SID_2015q4_CORE
I10_DXCCS28,ICD-10-CM CCS: diagnosis 28,int32,FL_SID_2015q4_CORE
I10_DXCCS29,ICD-10-CM CCS: diagnosis 29,int32,FL_SID_2015q4_CORE
I10_DXCCS30,ICD-10-CM CCS: diagnosis 30,int32,FL_SID_2015q4_CORE
I10_DXCCS31,ICD-10-CM CCS: diagnosis 31,int32,FL_SID_2015q4_CORE
I10_ECAUSE1,ICD-10-CM E Cause 1,string,FL_SID_2015q4_CORE
I10_ECAUSE2,ICD-10-CM E Cause 2,string,FL_SID_2015q4_CORE
I10_ECAUSE3,ICD-10-CM E Cause 3,string,FL_SID_2015q4_CORE
I10_ECAUSE4,ICD-10-CM E Cause 4,string,FL_SID_2015q4_CORE
I10_ECAUSE5,ICD-10-CM E Cause 5,string,FL_SID_2015q4_CORE
I10_ECAUSE6,ICD-10-CM E Cause 6,string,FL_SID_2015q4_CORE
I10_ECauseCCS1,ICD-10-CM CCS: E Cause 1,int32,FL_SID_2015q4_CORE
I10_ECauseCCS2,ICD-10-CM CCS: E Cause 2,int32,FL_SID_2015q4_CORE
I10_ECauseCCS3,ICD-10-CM CCS: E Cause 3,int32,FL_SID_2015q4_CORE
I10_ECauseCCS4,ICD-10-CM CCS: E Cause 4,int32,FL_SID_2015q4_CORE
I10_ECauseCCS5,ICD-10-CM CCS: E Cause 5,int32,FL_SID_2015q4_CORE
I10_ECauseCCS6,ICD-10-CM CCS: E Cause 6,int32,FL_SID_2015q4_CORE
I10_HOSPBRTH,ICD-10-CM Indicator of birth in this hospital,int32,FL_SID_2015q4_CORE
I10_NCHRONIC,ICD-10-CM Number of chronic conditions,int32,FL_SID_2015q4_CORE
I10_NDX,ICD-10-CM Number of diagnoses on this record,int32,FL_SID_2015q4_CORE
I10_NECAUSE,ICD-10-CM Number of E Causes on this record,int32,FL_SID_2015q4_CORE
I10_NEOMAT,ICD-10-CM/PCS Neonatal and/or maternal I10_DX and/or I10_PR,int32,FL_SID_2015q4_CORE
I10_NPR,ICD-10-PCS Number of procedures on this record,int32,FL_SID_2015q4_CORE
I10_ORPROC,ICD-10-PCS Major operating room procedure indicator,int32,FL_SID_2015q4_CORE
I10_PR1,ICD-10-PCS Procedure 1,string,FL_SID_2015q4_CORE
I10_PR2,ICD-10-PCS Procedure 2,string,FL_SID_2015q4_CORE
I10_PR3,ICD-10-PCS Procedure 3,string,FL_SID_2015q4_CORE
I10_PR4,ICD-10-PCS Procedure 4,string,FL_SID_2015q4_CORE
I10_PR5,ICD-10-PCS Procedure 5,string,FL_SID_2015q4_CORE
I10_PR6,ICD-10-PCS Procedure 6,string,FL_SID_2015q4_CORE
I10_PR7,ICD-10-PCS Procedure 7,string,FL_SID_2015q4_CORE
I10_PR8,ICD-10-PCS Procedure 8,string,FL_SID_2015q4_CORE
I10_PR9,ICD-10-PCS Procedure 9,string,FL_SID_2015q4_CORE
I10_PR10,ICD-10-PCS Procedure 10,string,FL_SID_2015q4_CORE
I10_PR11,ICD-10-PCS Procedure 11,string,FL_SID_2015q4_CORE
I10_PR12,ICD-10-PCS Procedure 12,string,FL_SID_2015q4_CORE
I10_PR13,ICD-10-PCS Procedure 13,string,FL_SID_2015q4_CORE
I10_PR14,ICD-10-PCS Procedure 14,string,FL_SID_2015q4_CORE
I10_PR15,ICD-10-PCS Procedure 15,string,FL_SID_2015q4_CORE
I10_PR16,ICD-10-PCS Procedure 16,string,FL_SID_2015q4_CORE
I10_PR17,ICD-10-PCS Procedure 17,string,FL_SID_2015q4_CORE
I10_PR18,ICD-10-PCS Procedure 18,string,FL_SID_2015q4_CORE
I10_PR19,ICD-10-PCS Procedure 19,string,FL_SID_2015q4_CORE
I10_PR20,ICD-10-PCS Procedure 20,string,FL_SID_2015q4_CORE
I10_PR21,ICD-10-PCS Procedure 21,string,FL_SID_2015q4_CORE
I10_PR22,ICD-10-PCS Procedure 22,string,FL_SID_2015q4_CORE
I10_PR23,ICD-10-PCS Procedure 23,string,FL_SID_2015q4_CORE
I10_PR24,ICD-10-PCS Procedure 24,string,FL_SID_2015q4_CORE
I10_PR25,ICD-10-PCS Procedure 25,string,FL_SID_2015q4_CORE
I10_PR26,ICD-10-PCS Procedure 26,string,FL_SID_2015q4_CORE
I10_PR27,ICD-10-PCS Procedure 27,string,FL_SID_2015q4_CORE
I10_PR28,ICD-10-PCS Procedure 28,string,FL_SID_2015q4_CORE
I10_PR29,ICD-10-PCS Procedure 29,string,FL_SID_2015q4_CORE
I10_PR30,ICD-10-PCS Procedure 30,string,FL_SID_2015q4_CORE
I10_PR31,ICD-10-PCS Procedure 31,string,FL_SID_2015q4_CORE
I10_PRCCS1,ICD-10-PCS CCS: procedure 1,int32,FL_SID_2015q4_CORE
I10_PRCCS2,ICD-10-PCS CCS: procedure 2,int32,FL_SID_2015q4_CORE
I10_PRCCS3,ICD-10-PCS CCS: procedure 3,int32,FL_SID_2015q4_CORE
I10_PRCCS4,ICD-10-PCS CCS: procedure 4,int32,FL_SID_2015q4_CORE
I10_PRCCS5,ICD-10-PCS CCS: procedure 5,int32,FL_SID_2015q4_CORE
I10_PRCCS6,ICD-10-PCS CCS: procedure 6,int32,FL_SID_2015q4_CORE
I10_PRCCS7,ICD-10-PCS CCS: procedure 7,int32,FL_SID_2015q4_CORE
I10_PRCCS8,ICD-10-PCS CCS: procedure 8,int32,FL_SID_2015q4_CORE
I10_PRCCS9,ICD-10-PCS CCS: procedure 9,int32,FL_SID_2015q4_CORE
I10_PRCCS10,ICD-10-PCS CCS: procedure 10,int32,FL_SID_2015q4_CORE
I10_PRCCS11,ICD-10-PCS CCS: procedure 11,int32,FL_SID_2015q4_CORE
I10_PRCCS12,ICD-10-PCS CCS: procedure 12,int32,FL_SID_2015q4_CORE
I10_PRCCS13,ICD-10-PCS CCS: procedure 13,int32,FL_SID_2015q4_CORE
I10_PRCCS14,ICD-10-PCS CCS: procedure 14,int32,FL_SID_2015q4_CORE
I10_PRCCS15,ICD-10-PCS CCS: procedure 15,int32,FL_SID_2015q4_CORE
I10_PRCCS16,ICD-10-PCS CCS: procedure 16,int32,FL_SID_2015q4_CORE
I10_PRCCS17,ICD-10-PCS CCS: procedure 17,int32,FL_SID_2015q4_CORE
I10_PRCCS18,ICD-10-PCS CCS: procedure 18,int32,FL_SID_2015q4_CORE
I10_PRCCS19,ICD-10-PCS CCS: procedure 19,int32,FL_SID_2015q4_CORE
I10_PRCCS20,ICD-10-PCS CCS: procedure 20,int32,FL_SID_2015q4_CORE
I10_PRCCS21,ICD-10-PCS CCS: procedure 21,int32,FL_SID_2015q4_CORE
I10_PRCCS22,ICD-10-PCS CCS: procedure 22,int32,FL_SID_2015q4_CORE
I10_PRCCS23,ICD-10-PCS CCS: procedure 23,int32,FL_SID_2015q4_CORE
I10_PRCCS24,ICD-10-PCS CCS: procedure 24,int32,FL_SID_2015q4_CORE
I10_PRCCS25,ICD-10-PCS CCS: procedure 25,int32,FL_SID_2015q4_CORE
I10_PRCCS26,ICD-10-PCS CCS: procedure 26,int32,FL_SID_2015q4_CORE
I10_PRCCS27,ICD-10-PCS CCS: procedure 27,int32,FL_SID_2015q4_CORE
I10_PRCCS28,ICD-10-PCS CCS: procedure 28,int32,FL_SID_2015q4_CORE
I10_PRCCS29,ICD-10-PCS CCS: procedure 29,int32,FL_SID_2015q4_CORE
I10_PRCCS30,ICD-10-PCS CCS: procedure 30,int32,FL_SID_2015q4_CORE
I10_PRCCS31,ICD-10-PCS CCS: procedure 31,int32,FL_SID_2015q4_CORE
I10_PROCTYPE,ICD-10-PCS Procedure type indicator,int32,FL_SID_2015q4_CORE
I10_SERVICELINE,ICD-10-CM/PCS Hospital Service Line,int32,FL_SID_2015q4_CORE
KEY,HCUP record identifier,double,FL_SID_2015q4_CORE
LOS,Length of stay (cleaned),int32,FL_SID_2015q4_CORE
LOS_X,Length of stay (as received from source),int32,FL_SID_2015q4_CORE
MDC,MDC in effect on discharge date,int32,FL_SID_2015q4_CORE
MDC_NoPOA,"MDC in use on discharge date, calculated without POA",int32,FL_SID_2015q4_CORE
MDC32,"MDC, version 32",int32,FL_SID_2015q4_CORE
MDNUM1_R,Physician 1 number (re-identified),int32,FL_SID_2015q4_CORE
MDNUM2_R,Physician 2 number (re-identified),int32,FL_SID_2015q4_CORE
MDNUM3_R,Physician 3 number (re-identified),int32,FL_SID_2015q4_CORE
MEDINCSTQ,Median household income state quartile for patient ZIP Code,int32,FL_SID_2015q4_CORE
P7EDSRC_X,"Condition Code P7, Direct Inpatient Admission from Emergency Room",string,FL_SID_2015q4_CORE
PAY1,Primary expected payer (uniform),int32,FL_SID_2015q4_CORE
PAY1_X,Primary expected payer (as received from source),string,FL_SID_2015q4_CORE
PL_CBSA,Patient location: Core Based Statistical Area (CBSA),int32,FL_SID_2015q4_CORE
PL_NCHS,Patient Location: NCHS Urban-Rural Code,int32,FL_SID_2015q4_CORE
PL_RUCC,Patient location: Rural-Urban Continuum Codes(RUCC),int32,FL_SID_2015q4_CORE
PL_UIC,Patient location: Urban Influence Codes,int32,FL_SID_2015q4_CORE
PL_UR_CAT4,Patient Location: Urban-Rural 4 Categories,int32,FL_SID_2015q4_CORE
POA_Disch_Edit1,Discharge has POA missing on all nonexempt diagnoses,int32,FL_SID_2015q4_CORE
POA_Disch_Edit2,Discharge has POA missing on all nonexempt secondary diagnoses,int32,FL_SID_2015q4_CORE
POA_Hosp_Edit1,Hospital reported POA as Y on all diagnoses on all discharges,int32,FL_SID_2015q4_CORE
POA_Hosp_Edit2,Hospital reported POA as missing on all non-Medicare discharges,int32,FL_SID_2015q4_CORE
POA_Hosp_Edit3,Hospital reported POA as missing on all nonexempt diagnoses for 15% or more of d,int32,FL_SID_2015q4_CORE
POA_Hosp_Edit3_Value,Percentage of discharges with all nonexempt diagnoses missing POA indicators,double,FL_SID_2015q4_CORE
PointOfOrigin_X,"Point of origin for admission or visit, as received from source",string,FL_SID_2015q4_CORE
PointOfOriginUB04,"Point of origin for admission or visit, UB-04 standard coding",string,FL_SID_2015q4_CORE
PRDAY1,Number of days from admission to I10_PR1,int32,FL_SID_2015q4_CORE
PRDAY2,Number of days from admission to I10_PR2,int32,FL_SID_2015q4_CORE
PRDAY3,Number of days from admission to I10_PR3,int32,FL_SID_2015q4_CORE
PRDAY4,Number of days from admission to I10_PR4,int32,FL_SID_2015q4_CORE
PRDAY5,Number of days from admission to I10_PR5,int32,FL_SID_2015q4_CORE
PRDAY6,Number of days from admission to I10_PR6,int32,FL_SID_2015q4_CORE
PRDAY7,Number of days from admission to I10_PR7,int32,FL_SID_2015q4_CORE
PRDAY8,Number of days from admission to I10_PR8,int32,FL_SID_2015q4_CORE
PRDAY9,Number of days from admission to I10_PR9,int32,FL_SID_2015q4_CORE
PRDAY10,Number of days from admission to I10_PR10,int32,FL_SID_2015q4_CORE
PRDAY11,Number of days from admission to I10_PR11,int32,FL_SID_2015q4_CORE
PRDAY12,Number of days from admission to I10_PR12,int32,FL_SID_2015q4_CORE
PRDAY13,Number of days from admission to I10_PR13,int32,FL_SID_2015q4_CORE
PRDAY14,Number of days from admission to I10_PR14,int32,FL_SID_2015q4_CORE
PRDAY15,Number of days from admission to I10_PR15,int32,FL_SID_2015q4_CORE
PRDAY16,Number of days from admission to I10_PR16,int32,FL_SID_2015q4_CORE
PRDAY17,Number of days from admission to I10_PR17,int32,FL_SID_2015q4_CORE
PRDAY18,Number of days from admission to I10_PR18,int32,FL_SID_2015q4_CORE
PRDAY19,Number of days from admission to I10_PR19,int32,FL_SID_2015q4_CORE
PRDAY20,Number of days from admission to I10_PR20,int32,FL_SID_2015q4_CORE
PRDAY21,Number of days from admission to I10_PR21,int32,FL_SID_2015q4_CORE
PRDAY22,Number of days from admission to I10_PR22,int32,FL_SID_2015q4_CORE
PRDAY23,Number of days from admission to I10_PR23,int32,FL_SID_2015q4_CORE
PRDAY24,Number of days from admission to I10_PR24,int32,FL_SID_2015q4_CORE
PRDAY25,Number of days from admission to I10_PR25,int32,FL_SID_2015q4_CORE
PRDAY26,Number of days from admission to I10_PR26,int32,FL_SID_2015q4_CORE
PRDAY27,Number of days from admission to I10_PR27,int32,FL_SID_2015q4_CORE
PRDAY28,Number of days from admission to I10_PR28,int32,FL_SID_2015q4_CORE
PRDAY29,Number of days from admission to I10_PR29,int32,FL_SID_2015q4_CORE
PRDAY30,Number of days from admission to I10_PR30,int32,FL_SID_2015q4_CORE
PRDAY31,Number of days from admission to I10_PR31,int32,FL_SID_2015q4_CORE
PRVER,Procedure Version,int32,FL_SID_2015q4_CORE
PSTATE,Patient State postal code,string,FL_SID_2015q4_CORE
PSTCO2,"Patient state/county FIPS code, possibly derived from ZIP Code",int32,FL_SID_2015q4_CORE
RACE,Race (uniform),int32,FL_SID_2015q4_CORE
RACE_X,Race (as received from source),string,FL_SID_2015q4_CORE
TOTCHG,Total charges (cleaned),double,FL_SID_2015q4_CORE
TOTCHG_X,Total charges (as received from source),double,FL_SID_2015q4_CORE
TRAN_IN,Transfer in indicator,int32,FL_SID_2015q4_CORE
TRAN_OUT,Transfer out indicator,int32,FL_SID_2015q4_CORE
VisitLink,Visit linkage variable,int32,FL_SID_2015q4_CORE
YEAR,Calendar year,int32,FL_SID_2015q4_CORE
ZIP,Patient ZIP Code,string,FL_SID_2015q4_CORE
ZIP3,"Patient ZIP Code, first 3 digits",string,FL_SID_2015q4_CORE
ZIPINC_QRTL,Median household income national quartile for patient ZIP Code,int32,FL_SID_2015q4_CORE
EDYEAR,Emergency Department arrival year,int32,FL_SID_2015q4_CORE
PRYEAR1,Year of procedure 1,int32,FL_SID_2015q4_CORE
PRYEAR2,Year of procedure 2,int32,FL_SID_2015q4_CORE
PRYEAR3,Year of procedure 3,int32,FL_SID_2015q4_CORE
PRYEAR4,Year of procedure 4,int32,FL_SID_2015q4_CORE
PRYEAR5,Year of procedure 5,int32,FL_SID_2015q4_CORE
PRYEAR6,Year of procedure 6,int32,FL_SID_2015q4_CORE
PRYEAR7,Year of procedure 7,int32,FL_SID_2015q4_CORE
PRYEAR8,Year of procedure 8,int32,FL_SID_2015q4_CORE
PRYEAR9,Year of procedure 9,int32,FL_SID_2015q4_CORE
PRYEAR10,Year of procedure 10,int32,FL_SID_2015q4_CORE
PRYEAR11,Year of procedure 11,int32,FL_SID_2015q4_CORE
PRYEAR12,Year of procedure 12,int32,FL_SID_2015q4_CORE
PRYEAR13,Year of procedure 13,int32,FL_SID_2015q4_CORE
PRYEAR14,Year of procedure 14,int32,FL_SID_2015q4_CORE
PRYEAR15,Year of procedure 15,int32,FL_SID_2015q4_CORE
PRYEAR16,Year of procedure 16,int32,FL_SID_2015q4_CORE
PRYEAR17,Year of procedure 17,int32,FL_SID_2015q4_CORE
PRYEAR18,Year of procedure 18,int32,FL_SID_2015q4_CORE
PRYEAR19,Year of procedure 19,int32,FL_SID_2015q4_CORE
PRYEAR20,Year of procedure 20,int32,FL_SID_2015q4_CORE
PRYEAR21,Year of procedure 21,int32,FL_SID_2015q4_CORE
PRYEAR22,Year of procedure 22,int32,FL_SID_2015q4_CORE
PRYEAR23,Year of procedure 23,int32,FL_SID_2015q4_CORE
PRYEAR24,Year of procedure 24,int32,FL_SID_2015q4_CORE
PRYEAR25,Year of procedure 25,int32,FL_SID_2015q4_CORE
PRYEAR26,Year of procedure 26,int32,FL_SID_2015q4_CORE
PRYEAR27,Year of procedure 27,int32,FL_SID_2015q4_CORE
PRYEAR28,Year of procedure 28,int32,FL_SID_2015q4_CORE
PRYEAR29,Year of procedure 29,int32,FL_SID_2015q4_CORE
PRYEAR30,Year of procedure 30,int32,FL_SID_2015q4_CORE
PRYEAR31,Year of procedure 31,int32,FL_SID_2015q4_CORE
