var,var_label,value_type,dataset_id
E_POA10,"E Code 10, present on admission indicator",string,NJ_SID_2015q1q3_CORE
ECODE1,E code 1,string,NJ_SID_2015q1q3_CORE
ECODE2,E code 2,string,NJ_SID_2015q1q3_CORE
ECODE3,E code 3,string,NJ_SID_2015q1q3_CORE
ECODE4,E code 4,string,NJ_SID_2015q1q3_CORE
ECODE5,E code 5,string,NJ_SID_2015q1q3_CORE
ECODE6,E code 6,string,NJ_SID_2015q1q3_CORE
ECODE7,E code 7,string,NJ_SID_2015q1q3_CORE
ECODE8,E code 8,string,NJ_SID_2015q1q3_CORE
ECODE9,E code 9,string,NJ_SID_2015q1q3_CORE
ECODE10,E code 10,string,NJ_SID_2015q1q3_CORE
FEMALE,Indicator of sex,int32,NJ_SID_2015q1q3_CORE
HCUP_ED,HCUP Emergency Department service indicator,int32,NJ_SID_2015q1q3_CORE
HCUP_OS,HCUP Observation Stay service indicator,int32,NJ_SID_2015q1q3_CORE
HISPANIC,Hispanic ethnicity (uniform),int32,NJ_SID_2015q1q3_CORE
HISPANIC_X,Hispanic ethnicity (as received from source),string,NJ_SID_2015q1q3_CORE
Homeless,Indicator that patient is homeless,int32,NJ_SID_2015q1q3_CORE
HOSPBRTH,Indicator of birth in this hospital,int32,NJ_SID_2015q1q3_CORE
HOSPST,Hospital state postal code,string,NJ_SID_2015q1q3_CORE
KEY,HCUP record identifier,double,NJ_SID_2015q1q3_CORE
