var,var_label,value_type,dataset_id
DXPOA21,"Diagnosis 21, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA22,"Diagnosis 22, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA23,"Diagnosis 23, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA24,"Diagnosis 24, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA25,"Diagnosis 25, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA26,"Diagnosis 26, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA27,"Diagnosis 27, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA28,"Diagnosis 28, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA29,"Diagnosis 29, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA30,"Diagnosis 30, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA31,"Diagnosis 31, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA32,"Diagnosis 32, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA33,"Diagnosis 33, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA34,"Diagnosis 34, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA35,"Diagnosis 35, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA36,"Diagnosis 36, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA37,"Diagnosis 37, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA38,"Diagnosis 38, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA39,"Diagnosis 39, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA40,"Diagnosis 40, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA41,"Diagnosis 41, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA42,"Diagnosis 42, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA43,"Diagnosis 43, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA44,"Diagnosis 44, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA45,"Diagnosis 45, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA46,"Diagnosis 46, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA47,"Diagnosis 47, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA48,"Diagnosis 48, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA49,"Diagnosis 49, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA50,"Diagnosis 50, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA51,"Diagnosis 51, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA52,"Diagnosis 52, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA53,"Diagnosis 53, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA54,"Diagnosis 54, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA55,"Diagnosis 55, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA56,"Diagnosis 56, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA57,"Diagnosis 57, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA58,"Diagnosis 58, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA59,"Diagnosis 59, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA60,"Diagnosis 60, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA61,"Diagnosis 61, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA62,"Diagnosis 62, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA63,"Diagnosis 63, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA64,"Diagnosis 64, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA65,"Diagnosis 65, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA66,"Diagnosis 66, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA67,"Diagnosis 67, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA68,"Diagnosis 68, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA69,"Diagnosis 69, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA70,"Diagnosis 70, present on admission indicator",string,MA_SID_2015q4_CORE
DXPOA71,"Diagnosis 71, present on admission indicator",string,MA_SID_2015q4_CORE
DXVER,Diagnosis Version,int32,MA_SID_2015q4_CORE
E_POA1,"E Cause 1, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA2,"E Cause 2, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA3,"E Cause 3, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA4,"E Cause 4, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA5,"E Cause 5, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA6,"E Cause 6, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA7,"E Cause 7, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA8,"E Cause 8, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA9,"E Cause 9, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA10,"E Cause 10, present on admission indicator",string,MA_SID_2015q4_CORE
E_POA11,"E Cause 11, present on admission indicator",string,MA_SID_2015q4_CORE
FEMALE,Indicator of sex,int32,MA_SID_2015q4_CORE
HCUP_ED,HCUP Emergency Department service indicator,int32,MA_SID_2015q4_CORE
HCUP_OS,HCUP Observation Stay service indicator,int32,MA_SID_2015q4_CORE
HISPANIC,Hispanic ethnicity (uniform),int32,MA_SID_2015q4_CORE
HISPANIC_X,Hispanic ethnicity (as received from source),string,MA_SID_2015q4_CORE
Homeless,Indicator that patient is homeless,int32,MA_SID_2015q4_CORE
HOSPST,Hospital state postal code,string,MA_SID_2015q4_CORE
I10_DX_Admitting,ICD-10-CM Admitting Diagnosis Code,string,MA_SID_2015q4_CORE
I10_DX1,ICD-10-CM Diagnosis 1,string,MA_SID_2015q4_CORE
I10_DX2,ICD-10-CM Diagnosis 2,string,MA_SID_2015q4_CORE
I10_DX3,ICD-10-CM Diagnosis 3,string,MA_SID_2015q4_CORE
I10_DX4,ICD-10-CM Diagnosis 4,string,MA_SID_2015q4_CORE
I10_DX5,ICD-10-CM Diagnosis 5,string,MA_SID_2015q4_CORE
I10_DX6,ICD-10-CM Diagnosis 6,string,MA_SID_2015q4_CORE
I10_DX7,ICD-10-CM Diagnosis 7,string,MA_SID_2015q4_CORE
I10_DX8,ICD-10-CM Diagnosis 8,string,MA_SID_2015q4_CORE
I10_DX9,ICD-10-CM Diagnosis 9,string,MA_SID_2015q4_CORE
I10_DX10,ICD-10-CM Diagnosis 10,string,MA_SID_2015q4_CORE
I10_DX11,ICD-10-CM Diagnosis 11,string,MA_SID_2015q4_CORE
I10_DX12,ICD-10-CM Diagnosis 12,string,MA_SID_2015q4_CORE
I10_DX13,ICD-10-CM Diagnosis 13,string,MA_SID_2015q4_CORE
I10_DX14,ICD-10-CM Diagnosis 14,string,MA_SID_2015q4_CORE
I10_DX15,ICD-10-CM Diagnosis 15,string,MA_SID_2015q4_CORE
I10_DX16,ICD-10-CM Diagnosis 16,string,MA_SID_2015q4_CORE
I10_DX17,ICD-10-CM Diagnosis 17,string,MA_SID_2015q4_CORE
I10_DX18,ICD-10-CM Diagnosis 18,string,MA_SID_2015q4_CORE
I10_DX19,ICD-10-CM Diagnosis 19,string,MA_SID_2015q4_CORE
I10_DX20,ICD-10-CM Diagnosis 20,string,MA_SID_2015q4_CORE
I10_DX21,ICD-10-CM Diagnosis 21,string,MA_SID_2015q4_CORE
I10_DX22,ICD-10-CM Diagnosis 22,string,MA_SID_2015q4_CORE
I10_DX23,ICD-10-CM Diagnosis 23,string,MA_SID_2015q4_CORE
I10_DX24,ICD-10-CM Diagnosis 24,string,MA_SID_2015q4_CORE
I10_DX25,ICD-10-CM Diagnosis 25,string,MA_SID_2015q4_CORE
I10_DX26,ICD-10-CM Diagnosis 26,string,MA_SID_2015q4_CORE
I10_DX27,ICD-10-CM Diagnosis 27,string,MA_SID_2015q4_CORE
I10_DX28,ICD-10-CM Diagnosis 28,string,MA_SID_2015q4_CORE
I10_DX29,ICD-10-CM Diagnosis 29,string,MA_SID_2015q4_CORE
I10_DX30,ICD-10-CM Diagnosis 30,string,MA_SID_2015q4_CORE
I10_DX31,ICD-10-CM Diagnosis 31,string,MA_SID_2015q4_CORE
I10_DX32,ICD-10-CM Diagnosis 32,string,MA_SID_2015q4_CORE
I10_DX33,ICD-10-CM Diagnosis 33,string,MA_SID_2015q4_CORE
I10_DX34,ICD-10-CM Diagnosis 34,string,MA_SID_2015q4_CORE
I10_DX35,ICD-10-CM Diagnosis 35,string,MA_SID_2015q4_CORE
I10_DX36,ICD-10-CM Diagnosis 36,string,MA_SID_2015q4_CORE
I10_DX37,ICD-10-CM Diagnosis 37,string,MA_SID_2015q4_CORE
I10_DX38,ICD-10-CM Diagnosis 38,string,MA_SID_2015q4_CORE
I10_DX39,ICD-10-CM Diagnosis 39,string,MA_SID_2015q4_CORE
I10_DX40,ICD-10-CM Diagnosis 40,string,MA_SID_2015q4_CORE
I10_DX41,ICD-10-CM Diagnosis 41,string,MA_SID_2015q4_CORE
I10_DX42,ICD-10-CM Diagnosis 42,string,MA_SID_2015q4_CORE
I10_DX43,ICD-10-CM Diagnosis 43,string,MA_SID_2015q4_CORE
I10_DX44,ICD-10-CM Diagnosis 44,string,MA_SID_2015q4_CORE
I10_DX45,ICD-10-CM Diagnosis 45,string,MA_SID_2015q4_CORE
I10_DX46,ICD-10-CM Diagnosis 46,string,MA_SID_2015q4_CORE
I10_DX47,ICD-10-CM Diagnosis 47,string,MA_SID_2015q4_CORE
I10_DX48,ICD-10-CM Diagnosis 48,string,MA_SID_2015q4_CORE
I10_DX49,ICD-10-CM Diagnosis 49,string,MA_SID_2015q4_CORE
I10_DX50,ICD-10-CM Diagnosis 50,string,MA_SID_2015q4_CORE
I10_DX51,ICD-10-CM Diagnosis 51,string,MA_SID_2015q4_CORE
I10_DX52,ICD-10-CM Diagnosis 52,string,MA_SID_2015q4_CORE
I10_DX53,ICD-10-CM Diagnosis 53,string,MA_SID_2015q4_CORE
I10_DX54,ICD-10-CM Diagnosis 54,string,MA_SID_2015q4_CORE
I10_DX55,ICD-10-CM Diagnosis 55,string,MA_SID_2015q4_CORE
I10_DX56,ICD-10-CM Diagnosis 56,string,MA_SID_2015q4_CORE
I10_DX57,ICD-10-CM Diagnosis 57,string,MA_SID_2015q4_CORE
I10_DX58,ICD-10-CM Diagnosis 58,string,MA_SID_2015q4_CORE
I10_DX59,ICD-10-CM Diagnosis 59,string,MA_SID_2015q4_CORE
I10_DX60,ICD-10-CM Diagnosis 60,string,MA_SID_2015q4_CORE
I10_DX61,ICD-10-CM Diagnosis 61,string,MA_SID_2015q4_CORE
I10_DX62,ICD-10-CM Diagnosis 62,string,MA_SID_2015q4_CORE
I10_DX63,ICD-10-CM Diagnosis 63,string,MA_SID_2015q4_CORE
I10_DX64,ICD-10-CM Diagnosis 64,string,MA_SID_2015q4_CORE
I10_DX65,ICD-10-CM Diagnosis 65,string,MA_SID_2015q4_CORE
I10_DX66,ICD-10-CM Diagnosis 66,string,MA_SID_2015q4_CORE
I10_DX67,ICD-10-CM Diagnosis 67,string,MA_SID_2015q4_CORE
I10_DX68,ICD-10-CM Diagnosis 68,string,MA_SID_2015q4_CORE
I10_DX69,ICD-10-CM Diagnosis 69,string,MA_SID_2015q4_CORE
I10_DX70,ICD-10-CM Diagnosis 70,string,MA_SID_2015q4_CORE
I10_DX71,ICD-10-CM Diagnosis 71,string,MA_SID_2015q4_CORE
I10_DXCCS1,ICD-10-CM CCS: diagnosis 1,int32,MA_SID_2015q4_CORE
I10_DXCCS2,ICD-10-CM CCS: diagnosis 2,int32,MA_SID_2015q4_CORE
I10_DXCCS3,ICD-10-CM CCS: diagnosis 3,int32,MA_SID_2015q4_CORE
I10_DXCCS4,ICD-10-CM CCS: diagnosis 4,int32,MA_SID_2015q4_CORE
I10_DXCCS5,ICD-10-CM CCS: diagnosis 5,int32,MA_SID_2015q4_CORE
I10_DXCCS6,ICD-10-CM CCS: diagnosis 6,int32,MA_SID_2015q4_CORE
I10_DXCCS7,ICD-10-CM CCS: diagnosis 7,int32,MA_SID_2015q4_CORE
I10_DXCCS8,ICD-10-CM CCS: diagnosis 8,int32,MA_SID_2015q4_CORE
I10_DXCCS9,ICD-10-CM CCS: diagnosis 9,int32,MA_SID_2015q4_CORE
I10_DXCCS10,ICD-10-CM CCS: diagnosis 10,int32,MA_SID_2015q4_CORE
I10_DXCCS11,ICD-10-CM CCS: diagnosis 11,int32,MA_SID_2015q4_CORE
I10_DXCCS12,ICD-10-CM CCS: diagnosis 12,int32,MA_SID_2015q4_CORE
I10_DXCCS13,ICD-10-CM CCS: diagnosis 13,int32,MA_SID_2015q4_CORE
I10_DXCCS14,ICD-10-CM CCS: diagnosis 14,int32,MA_SID_2015q4_CORE
I10_DXCCS15,ICD-10-CM CCS: diagnosis 15,int32,MA_SID_2015q4_CORE
I10_DXCCS16,ICD-10-CM CCS: diagnosis 16,int32,MA_SID_2015q4_CORE
I10_DXCCS17,ICD-10-CM CCS: diagnosis 17,int32,MA_SID_2015q4_CORE
I10_DXCCS18,ICD-10-CM CCS: diagnosis 18,int32,MA_SID_2015q4_CORE
I10_DXCCS19,ICD-10-CM CCS: diagnosis 19,int32,MA_SID_2015q4_CORE
I10_DXCCS20,ICD-10-CM CCS: diagnosis 20,int32,MA_SID_2015q4_CORE
I10_DXCCS21,ICD-10-CM CCS: diagnosis 21,int32,MA_SID_2015q4_CORE
I10_DXCCS22,ICD-10-CM CCS: diagnosis 22,int32,MA_SID_2015q4_CORE
I10_DXCCS23,ICD-10-CM CCS: diagnosis 23,int32,MA_SID_2015q4_CORE
I10_DXCCS24,ICD-10-CM CCS: diagnosis 24,int32,MA_SID_2015q4_CORE
I10_DXCCS25,ICD-10-CM CCS: diagnosis 25,int32,MA_SID_2015q4_CORE
I10_DXCCS26,ICD-10-CM CCS: diagnosis 26,int32,MA_SID_2015q4_CORE
I10_DXCCS27,ICD-10-CM CCS: diagnosis 27,int32,MA_SID_2015q4_CORE
I10_DXCCS28,ICD-10-CM CCS: diagnosis 28,int32,MA_SID_2015q4_CORE
I10_DXCCS29,ICD-10-CM CCS: diagnosis 29,int32,MA_SID_2015q4_CORE
I10_DXCCS30,ICD-10-CM CCS: diagnosis 30,int32,MA_SID_2015q4_CORE
I10_DXCCS31,ICD-10-CM CCS: diagnosis 31,int32,MA_SID_2015q4_CORE
I10_DXCCS32,ICD-10-CM CCS: diagnosis 32,int32,MA_SID_2015q4_CORE
I10_DXCCS33,ICD-10-CM CCS: diagnosis 33,int32,MA_SID_2015q4_CORE
I10_DXCCS34,ICD-10-CM CCS: diagnosis 34,int32,MA_SID_2015q4_CORE
I10_DXCCS35,ICD-10-CM CCS: diagnosis 35,int32,MA_SID_2015q4_CORE
I10_DXCCS36,ICD-10-CM CCS: diagnosis 36,int32,MA_SID_2015q4_CORE
I10_DXCCS37,ICD-10-CM CCS: diagnosis 37,int32,MA_SID_2015q4_CORE
I10_DXCCS38,ICD-10-CM CCS: diagnosis 38,int32,MA_SID_2015q4_CORE
I10_DXCCS39,ICD-10-CM CCS: diagnosis 39,int32,MA_SID_2015q4_CORE
I10_DXCCS40,ICD-10-CM CCS: diagnosis 40,int32,MA_SID_2015q4_CORE
I10_DXCCS41,ICD-10-CM CCS: diagnosis 41,int32,MA_SID_2015q4_CORE
I10_DXCCS42,ICD-10-CM CCS: diagnosis 42,int32,MA_SID_2015q4_CORE
I10_DXCCS43,ICD-10-CM CCS: diagnosis 43,int32,MA_SID_2015q4_CORE
I10_DXCCS44,ICD-10-CM CCS: diagnosis 44,int32,MA_SID_2015q4_CORE
I10_DXCCS45,ICD-10-CM CCS: diagnosis 45,int32,MA_SID_2015q4_CORE
I10_DXCCS46,ICD-10-CM CCS: diagnosis 46,int32,MA_SID_2015q4_CORE
I10_DXCCS47,ICD-10-CM CCS: diagnosis 47,int32,MA_SID_2015q4_CORE
I10_DXCCS48,ICD-10-CM CCS: diagnosis 48,int32,MA_SID_2015q4_CORE
I10_DXCCS49,ICD-10-CM CCS: diagnosis 49,int32,MA_SID_2015q4_CORE
I10_DXCCS50,ICD-10-CM CCS: diagnosis 50,int32,MA_SID_2015q4_CORE
I10_DXCCS51,ICD-10-CM CCS: diagnosis 51,int32,MA_SID_2015q4_CORE
I10_DXCCS52,ICD-10-CM CCS: diagnosis 52,int32,MA_SID_2015q4_CORE
I10_DXCCS53,ICD-10-CM CCS: diagnosis 53,int32,MA_SID_2015q4_CORE
I10_DXCCS54,ICD-10-CM CCS: diagnosis 54,int32,MA_SID_2015q4_CORE
I10_DXCCS55,ICD-10-CM CCS: diagnosis 55,int32,MA_SID_2015q4_CORE
I10_DXCCS56,ICD-10-CM CCS: diagnosis 56,int32,MA_SID_2015q4_CORE
I10_DXCCS57,ICD-10-CM CCS: diagnosis 57,int32,MA_SID_2015q4_CORE
I10_DXCCS58,ICD-10-CM CCS: diagnosis 58,int32,MA_SID_2015q4_CORE
I10_DXCCS59,ICD-10-CM CCS: diagnosis 59,int32,MA_SID_2015q4_CORE
I10_DXCCS60,ICD-10-CM CCS: diagnosis 60,int32,MA_SID_2015q4_CORE
I10_DXCCS61,ICD-10-CM CCS: diagnosis 61,int32,MA_SID_2015q4_CORE
I10_DXCCS62,ICD-10-CM CCS: diagnosis 62,int32,MA_SID_2015q4_CORE
I10_DXCCS63,ICD-10-CM CCS: diagnosis 63,int32,MA_SID_2015q4_CORE
I10_DXCCS64,ICD-10-CM CCS: diagnosis 64,int32,MA_SID_2015q4_CORE
I10_DXCCS65,ICD-10-CM CCS: diagnosis 65,int32,MA_SID_2015q4_CORE
I10_DXCCS66,ICD-10-CM CCS: diagnosis 66,int32,MA_SID_2015q4_CORE
I10_DXCCS67,ICD-10-CM CCS: diagnosis 67,int32,MA_SID_2015q4_CORE
I10_DXCCS68,ICD-10-CM CCS: diagnosis 68,int32,MA_SID_2015q4_CORE
I10_DXCCS69,ICD-10-CM CCS: diagnosis 69,int32,MA_SID_2015q4_CORE
I10_DXCCS70,ICD-10-CM CCS: diagnosis 70,int32,MA_SID_2015q4_CORE
I10_DXCCS71,ICD-10-CM CCS: diagnosis 71,int32,MA_SID_2015q4_CORE
I10_ECAUSE1,ICD-10-CM E Cause 1,string,MA_SID_2015q4_CORE
I10_ECAUSE2,ICD-10-CM E Cause 2,string,MA_SID_2015q4_CORE
I10_ECAUSE3,ICD-10-CM E Cause 3,string,MA_SID_2015q4_CORE
I10_ECAUSE4,ICD-10-CM E Cause 4,string,MA_SID_2015q4_CORE
I10_ECAUSE5,ICD-10-CM E Cause 5,string,MA_SID_2015q4_CORE
I10_ECAUSE6,ICD-10-CM E Cause 6,string,MA_SID_2015q4_CORE
I10_ECAUSE7,ICD-10-CM E Cause 7,string,MA_SID_2015q4_CORE
I10_ECAUSE8,ICD-10-CM E Cause 8,string,MA_SID_2015q4_CORE
I10_ECAUSE9,ICD-10-CM E Cause 9,string,MA_SID_2015q4_CORE
I10_ECAUSE10,ICD-10-CM E Cause 10,string,MA_SID_2015q4_CORE
I10_ECAUSE11,ICD-10-CM E Cause 11,string,MA_SID_2015q4_CORE
I10_ECauseCCS1,ICD-10-CM CCS: E Cause 1,int32,MA_SID_2015q4_CORE
I10_ECauseCCS2,ICD-10-CM CCS: E Cause 2,int32,MA_SID_2015q4_CORE
I10_ECauseCCS3,ICD-10-CM CCS: E Cause 3,int32,MA_SID_2015q4_CORE
I10_ECauseCCS4,ICD-10-CM CCS: E Cause 4,int32,MA_SID_2015q4_CORE
I10_ECauseCCS5,ICD-10-CM CCS: E Cause 5,int32,MA_SID_2015q4_CORE
I10_ECauseCCS6,ICD-10-CM CCS: E Cause 6,int32,MA_SID_2015q4_CORE
I10_ECauseCCS7,ICD-10-CM CCS: E Cause 7,int32,MA_SID_2015q4_CORE
I10_ECauseCCS8,ICD-10-CM CCS: E Cause 8,int32,MA_SID_2015q4_CORE
I10_ECauseCCS9,ICD-10-CM CCS: E Cause 9,int32,MA_SID_2015q4_CORE
I10_ECauseCCS10,ICD-10-CM CCS: E Cause 10,int32,MA_SID_2015q4_CORE
I10_ECauseCCS11,ICD-10-CM CCS: E Cause 11,int32,MA_SID_2015q4_CORE
I10_HOSPBRTH,ICD-10-CM Indicator of birth in this hospital,int32,MA_SID_2015q4_CORE
I10_NCHRONIC,ICD-10-CM Number of chronic conditions,int32,MA_SID_2015q4_CORE
I10_NDX,ICD-10-CM Number of diagnoses on this record,int32,MA_SID_2015q4_CORE
I10_NECAUSE,ICD-10-CM Number of E Causes on this record,int32,MA_SID_2015q4_CORE
I10_NEOMAT,ICD-10-CM/PCS Neonatal and/or maternal I10_DX and/or I10_PR,int32,MA_SID_2015q4_CORE
I10_NPR,ICD-10-PCS Number of procedures on this record,int32,MA_SID_2015q4_CORE
I10_ORPROC,ICD-10-PCS Major operating room procedure indicator,int32,MA_SID_2015q4_CORE
I10_PR1,ICD-10-PCS Procedure 1,string,MA_SID_2015q4_CORE
I10_PR2,ICD-10-PCS Procedure 2,string,MA_SID_2015q4_CORE
I10_PR3,ICD-10-PCS Procedure 3,string,MA_SID_2015q4_CORE
I10_PR4,ICD-10-PCS Procedure 4,string,MA_SID_2015q4_CORE
I10_PR5,ICD-10-PCS Procedure 5,string,MA_SID_2015q4_CORE
I10_PR6,ICD-10-PCS Procedure 6,string,MA_SID_2015q4_CORE
I10_PR7,ICD-10-PCS Procedure 7,string,MA_SID_2015q4_CORE
I10_PR8,ICD-10-PCS Procedure 8,string,MA_SID_2015q4_CORE
I10_PR9,ICD-10-PCS Procedure 9,string,MA_SID_2015q4_CORE
I10_PR10,ICD-10-PCS Procedure 10,string,MA_SID_2015q4_CORE
I10_PR11,ICD-10-PCS Procedure 11,string,MA_SID_2015q4_CORE
I10_PR12,ICD-10-PCS Procedure 12,string,MA_SID_2015q4_CORE
I10_PR13,ICD-10-PCS Procedure 13,string,MA_SID_2015q4_CORE
I10_PR14,ICD-10-PCS Procedure 14,string,MA_SID_2015q4_CORE
I10_PR15,ICD-10-PCS Procedure 15,string,MA_SID_2015q4_CORE
I10_PR16,ICD-10-PCS Procedure 16,string,MA_SID_2015q4_CORE
I10_PR17,ICD-10-PCS Procedure 17,string,MA_SID_2015q4_CORE
I10_PR18,ICD-10-PCS Procedure 18,string,MA_SID_2015q4_CORE
I10_PR19,ICD-10-PCS Procedure 19,string,MA_SID_2015q4_CORE
I10_PR20,ICD-10-PCS Procedure 20,string,MA_SID_2015q4_CORE
I10_PR21,ICD-10-PCS Procedure 21,string,MA_SID_2015q4_CORE
I10_PR22,ICD-10-PCS Procedure 22,string,MA_SID_2015q4_CORE
I10_PR23,ICD-10-PCS Procedure 23,string,MA_SID_2015q4_CORE
I10_PR24,ICD-10-PCS Procedure 24,string,MA_SID_2015q4_CORE
I10_PR25,ICD-10-PCS Procedure 25,string,MA_SID_2015q4_CORE
I10_PR26,ICD-10-PCS Procedure 26,string,MA_SID_2015q4_CORE
I10_PR27,ICD-10-PCS Procedure 27,string,MA_SID_2015q4_CORE
I10_PR28,ICD-10-PCS Procedure 28,string,MA_SID_2015q4_CORE
I10_PR29,ICD-10-PCS Procedure 29,string,MA_SID_2015q4_CORE
I10_PR30,ICD-10-PCS Procedure 30,string,MA_SID_2015q4_CORE
I10_PR31,ICD-10-PCS Procedure 31,string,MA_SID_2015q4_CORE
I10_PR32,ICD-10-PCS Procedure 32,string,MA_SID_2015q4_CORE
I10_PR33,ICD-10-PCS Procedure 33,string,MA_SID_2015q4_CORE
I10_PR34,ICD-10-PCS Procedure 34,string,MA_SID_2015q4_CORE
I10_PR35,ICD-10-PCS Procedure 35,string,MA_SID_2015q4_CORE
I10_PR36,ICD-10-PCS Procedure 36,string,MA_SID_2015q4_CORE
I10_PR37,ICD-10-PCS Procedure 37,string,MA_SID_2015q4_CORE
I10_PR38,ICD-10-PCS Procedure 38,string,MA_SID_2015q4_CORE
I10_PR39,ICD-10-PCS Procedure 39,string,MA_SID_2015q4_CORE
